
JCVI_PEP_1122906897348.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897356.1	HOT01-0010M	trove	RF|YP_347677.1|77458172|NC_007492						205922	2.07234E-77	0.5749	0.828
JCVI_PEP_1122906897384.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897386.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897396.1	HOT01-0010M	L-threonine 3-dehydrogenase||L-threonine 3-dehydrogenase	RF|YP_001486845.1|157692383|NC_009848||PRIAM			1.1.1.103	PRIAM		315750	3.69483E-18	0.4151	0.972
JCVI_PEP_1122906897400.1	HOT01-0010M	hydroxymethylglutaryl-CoA synthase	RF|YP_001193032.1|146298441|NC_009441						376686	3.93244E-26	0.343	0.995
JCVI_PEP_1122906897412.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897424.1	HOT01-0010M	hypothetical protein	RF|YP_001353598.1|152981513|NC_009659					PF03781	375286	2.18443E-55	0.4784	0.858
JCVI_PEP_1122906897448.1	HOT01-0010M	aminotransferase, class V||Cysteine desulfurase	PF00266||PRIAM	GO:0008152||GO:0008483	PF00266||PF00266	2.8.1.7	PRIAM	PF00266||PF01053	246200	1.44758E-97	0.6138	0.941
JCVI_PEP_1122906897450.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897452.1	HOT01-0010M	S-adenosyl-L-homocysteine hydrolase||Adenosylhomocysteinase	PF05221||PRIAM	GO:0004013||GO:0006730	PF05221||PF05221	3.3.1.1	PRIAM	PF05221	316273	1.49088E-43	0.83	0.98
JCVI_PEP_1122906897460.1	HOT01-0010M	hypothetical cytosolic protein	RF|YP_460901.1|85858699|NC_007759						56780	4.48344E-48	0.4431	0.891
JCVI_PEP_1122906897472.1	HOT01-0010M	probable sulfatase AtsG||N-sulfoglucosamine sulfohydrolase	RF|NP_866663.1|32473669|NC_005027||PRIAM			3.10.1.1	PRIAM		126	3.42561E-112	0.6773	0.94
JCVI_PEP_1122906897486.1	HOT01-0010M	multidrug ABC transporter ATP-binding protein||Xenobiotic-transporting ATPase	RF|YP_174997.1|56963266|NC_006582||PRIAM	GO:0006810||GO:0005524||GO:0042626||GO:0009898||GO:0043190	PF00005||PF00005||PF00005||PF00005||PF00005	3.6.3.44	PRIAM	PF00005	66692	4.09555E-23	0.3767	0.853
JCVI_PEP_1122906897488.1	HOT01-0010M	cyclic nucleotide-binding domain	PF00027	GO:0030551	PF00027			PF00027	264462	1.50464E-14	0.3409	0.897
JCVI_PEP_1122906897490.1	HOT01-0010M	probable Na+-driven multidrug efflux pump	RF|YP_001613600.1|162451233|NC_010162						448385	2.92764E-7	0.3596	0.689
JCVI_PEP_1122906897492.1	HOT01-0010M	pyruvate dehydrogenase E1 component||Pyruvate dehydrogenase (acetyl-transferring)	RF|NP_865502.1|32472508|NC_005027||PRIAM			1.2.4.1	PRIAM		126	7.01167E-42	0.5188	0.924
JCVI_PEP_1122906897496.1	HOT01-0010M	hypothetical protein	RF|YP_168045.1|56697675|NC_003911						246200	2.80849E-34	0.5082	0.924
JCVI_PEP_1122906897498.1	HOT01-0010M	putative amiNopeptidase n	GB|ABC25604.1|83616159|DQ319894			3.4.11.2	RF|YP_683512.1|110680505|NC_008209		5865	2.93405E-7	0.3585	0.89
JCVI_PEP_1122906897500.1	HOT01-0010M	protein of unknown function	RF|YP_001766159.1|170734212|NC_010508					PF04380	32008	5.73325E-11	0.5075	0.848
JCVI_PEP_1122906897522.1	HOT01-0010M	protein of unknown function||xanthine dehydrogenase	RF|YP_001042474.1|126461360|NC_009049||PRIAM			1.17.1.4	PRIAM		349101	1.70923E-45	0.4484	0.943
JCVI_PEP_1122906897526.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897560.1	HOT01-0010M	hypothetical protein	RF|YP_360832.1|78044846|NC_007503	GO:0008152||GO:0050660||GO:0016491	PF01266||PF01266||PF01266			PF01266	246194	8.31961E-48	0.4581	0.836
JCVI_PEP_1122906897572.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897590.1	HOT01-0010M	protein of unknown function	RF|YP_428337.1|83594585|NC_007643	GO:0006810||GO:0005887||GO:0042626||GO:0043190	PF02687||PF02687||PF02687||PF02687			PF02687	269796	3.31325E-29	0.3757	0.923
JCVI_PEP_1122906897598.1	HOT01-0010M	hypothetical protein	RF|YP_423807.1|83313543|NC_007626						342108	3.47147E-8	0.4918	0.635
JCVI_PEP_1122906897602.1	HOT01-0010M	hypothetical protein	RF|YP_214696.1|61806337|NC_006884						268747	4.1904E-38	0.5915	1
JCVI_PEP_1122906897604.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897618.1	HOT01-0010M	aminotransferase, classes I and II||Aspartate transaminase	PF00155||PRIAM	GO:0009058||GO:0008483	PF00155||PF00155	2.6.1.1	PRIAM	PF00155	243230	4.3103E-29	0.3857	0.701
JCVI_PEP_1122906897628.1	HOT01-0010M	protein	SP|Q2SPJ7|Y522_HAHCH					PF00581	349521	1.06086E-75	0.5146	0.944
JCVI_PEP_1122906897630.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897654.1	HOT01-0010M	tetratricopeptide repeat	PF07719					PF07719||PF00515||PF07721	339670	3.7104E-11	0.4206	0.566
JCVI_PEP_1122906897668.1	HOT01-0010M	tRNA 2-selenouridine synthase	RF|YP_001091158.1|126696272|NC_009091						167546	2.88016E-63	0.8923	1
JCVI_PEP_1122906897672.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897680.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897688.1	HOT01-0010M	tRNA pseudouridine synthase B	RF|YP_863049.1|120437363|NC_008571					PF01509	411154	2.20347E-48	0.5556	0.994
JCVI_PEP_1122906897696.1	HOT01-0010M	electron transfer flavoprotein (alpha subunit)	RF|NP_243965.1|15615661|NC_002570						272558	1.47005E-10	0.3169	0.94
JCVI_PEP_1122906897712.1	HOT01-0010M	RNA polymerase sigma factor, sigma-70 family	TIGR02937	GO:0003677||GO:0006355||GO:0016987||GO:0003700||GO:0006352	PF04542||PF04542||PF04542||PF04542||PF04542			TIGR02937||PF08281||PF04542||PF04545	176299	3.93604E-32	0.4713	0.921
JCVI_PEP_1122906897720.1	HOT01-0010M	translation initiation factor IF-2	RF|YP_432536.1|83644101|NC_007645	GO:0005525	PF03144			PF03144	349521	1.14367E-27	0.5922	0.817
JCVI_PEP_1122906897726.1	HOT01-0010M	translation initiation factor IF-2.	SP|A1U600|IF2_MARAV						351348	6.01108E-58	0.655	0.95
JCVI_PEP_1122906897732.1	HOT01-0010M	metal-dependent hydrolase	RF|YP_851885.1|117622972|NC_008563					PF03372	405955	8.4975E-111	1	0.931
JCVI_PEP_1122906897738.1	HOT01-0010M	putative cardiolipin synthetase	RF|YP_001461978.1|157155922|NC_009801						331111	3.42159E-48	0.9118	0.842
JCVI_PEP_1122906897742.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897750.1	HOT01-0010M	short-chain dehydrogenase/reductase SDR	RF|YP_001414906.1|154254082|NC_009719						402881	4.34188E-46	0.637	0.929
JCVI_PEP_1122906897776.1	HOT01-0010M	peptidase M20	RF|YP_823486.1|116621330|NC_008536						204669	1.44693E-14	0.3468	0.834
JCVI_PEP_1122906897780.1	HOT01-0010M	beta-lactamase	RF|YP_001818764.1|182413698|NC_010571						452637	1.65834E-18	0.4646	0.9
JCVI_PEP_1122906897784.1	HOT01-0010M	protein Arth_0093.	SP|A0JR24|Y093_ARTS2						290399	2.56617E-11	0.4167	0.923
JCVI_PEP_1122906897802.1	HOT01-0010M	transcriptional regulator, GntR family	RF|YP_359295.1|78044814|NC_007503	GO:0006355||GO:0003700	PF00392||PF00392			PF00392	246194	1.11391E-22	0.3704	0.964
JCVI_PEP_1122906897808.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897816.1	HOT01-0010M	gliding motility protein GldE	RF|YP_863583.1|120437897|NC_008571						411154	3.8341E-15	0.5479	0.858
JCVI_PEP_1122906897818.1	HOT01-0010M	gliding motility protein GldD	RF|YP_001296539.1|150025713|NC_009613						402612	3.60426E-31	0.3941	0.944
JCVI_PEP_1122906897824.1	HOT01-0010M	acetyl-CoA carboxylase carboxyl transferase, beta subunit||Acetyl-CoA carboxylase	RF|YP_378608.1|78188270|NC_007514||PRIAM			6.4.1.2	PRIAM		340177	2.09103E-21	0.7541	0.516
JCVI_PEP_1122906897832.1	HOT01-0010M	ribosomal protein S15	TIGR00952	GO:0000314||GO:0006412||GO:0022627||GO:0003735	TIGR00952||TIGR00952||TIGR00952||TIGR00952			TIGR00952||PF00312	411154	2.0893E-29	0.6966	1
JCVI_PEP_1122906897848.1	HOT01-0010M	CobQ/CobB/MinD/ParA nucleotide binding domain	PF01656	GO:0000166	PF01656			PF01656	387093	1.45022E-13	0.2945	0.798
JCVI_PEP_1122906897856.1	HOT01-0010M	hypothetical protein	RF|NP_436013.1|16263220|NC_003037||PRIAM			1.1.1.107	PRIAM		266834	1.14111E-34	0.4074	0.963
JCVI_PEP_1122906897860.1	HOT01-0010M	hypothetical protein	CAMERA						351348	2.61088E-13	0.3052	0.764
JCVI_PEP_1122906897868.1	HOT01-0010M	NADH dehydrogenase i, l subunit||NADH dehydrogenase (quinone)	RF|YP_001297077.1|150026251|NC_009613||PRIAM	GO:0006120||GO:0055114||GO:0008137	PF00361||PF00361||PF00361	1.6.99.5	PRIAM	PF00361	243164	3.53158E-32	0.4231	0.8
JCVI_PEP_1122906897874.1	HOT01-0010M	hypothetical protein	GB|CAN61988.1|147833323|AM478505					PF01535||TIGR00756	39947	2.40554E-20	0.3406	0.673
JCVI_PEP_1122906897886.1	HOT01-0010M	type II DNA topoisomerase, B subunit	RF|YP_445608.1|83815720|NC_007677	GO:0005524	PF02518			PF02518	309807	1.41183E-52	0.5758	0.964
JCVI_PEP_1122906897888.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897894.1	HOT01-0010M	elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu).||Sulfate adenylyltransferase	SP|A6UV43|EF1A_META3||PRIAM	GO:0006412||GO:0005525	PF00009||PF00009	2.7.7.4	PRIAM	PF00009	419665	1.10197E-38	0.6842	0.87
JCVI_PEP_1122906897914.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897950.1	HOT01-0010M	serine--glyoxylate transaminase||Serine--glyoxylate transaminase	RF|YP_001234499.1|148260372|NC_009484||PRIAM			2.6.1.45	PRIAM		349163	6.54736E-46	0.5562	0.866
JCVI_PEP_1122906897952.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906897958.1	HOT01-0010M	transcriptional regulator, AsnC family	RF|YP_585520.1|94312310|NC_007973						69014	9.76488E-11	0.5161	0.673
JCVI_PEP_1122906897972.1	HOT01-0010M	hypothetical protein	CAMERA						431895	2.50866E-7	0.2825	0.536
JCVI_PEP_1122906897988.1	HOT01-0010M	ABC1 family	PF03109					PF03109	342108	1.01082E-65	0.5323	0.775
JCVI_PEP_1122906898006.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898010.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898028.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898046.1	HOT01-0010M	DNA gyrase/topoisomerase IV, A subunit||DNA topoisomerase (ATP-hydrolyzing)	PF00521||PRIAM	GO:0006260||GO:0003918	PF00521||PF00521	5.99.1.3	PRIAM	PF00521	351348	9.78468E-55	0.4756	0.929
JCVI_PEP_1122906898066.1	HOT01-0010M	ATPase family associated with various cellular activities (AAA)	PF07726	GO:0008152||GO:0016887	PF07726||PF07726			PF07726||PF07728	70601	1.02534E-60	0.6529	0.845
JCVI_PEP_1122906898070.1	HOT01-0010M	putative MutT/nudix family protein	RF|YP_045412.1|50083902|NC_005966						62977	4.23375E-14	0.4301	0.968
JCVI_PEP_1122906898074.1	HOT01-0010M	antioxidant, AhpC/TSA family||peroxiredoxin	PF00578||PRIAM	GO:0016209||GO:0006979	PF00578||PF00578	1.11.1.15	PRIAM	PF00578||PF08534	223926	4.32236E-55	0.671	0.987
JCVI_PEP_1122906898090.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898106.1	HOT01-0010M	GMC type oxidoreductase||Choline dehydrogenase	RF|NP_773335.1|27381806|NC_004463||PRIAM			1.1.99.1	PRIAM	PF00732	224911	4.7329E-85	0.5703	0.992
JCVI_PEP_1122906898116.1	HOT01-0010M	ghmp kinase||Fucokinase	RF|YP_512185.1|89057731|NC_007801||PRIAM	GO:0016310||GO:0005524||GO:0016301	PF00288||PF00288||PF00288	2.7.1.52	PRIAM	PF00288	290400	2.47036E-39	0.4008	0.991
JCVI_PEP_1122906898120.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898126.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898136.1	HOT01-0010M	CaiB/BaiF family protein||Formyl-CoA transferase	RF|YP_167921.1|56697553|NC_003911||PRIAM			2.8.3.16	PRIAM	PF02515	246200	1.96344E-62	0.4601	0.881
JCVI_PEP_1122906898138.1	HOT01-0010M	L-carnitine dehydratase/bile acid-inducible protein F||Formyl-CoA transferase	RF|YP_487551.1|86751055|NC_007778||PRIAM			2.8.3.16	PRIAM	PF02515	316058	1.97263E-68	0.4268	0.981
JCVI_PEP_1122906898146.1	HOT01-0010M	helicase domain protein	RF|YP_915621.1|119384565|NC_008686						246200	1.36603E-22	0.3951	0.722
JCVI_PEP_1122906898168.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898176.1	HOT01-0010M	acriflavin resistance protein	RF|YP_844896.1|116748209|NC_008554						335543	2.88522E-47	0.5206	0.862
JCVI_PEP_1122906898182.1	HOT01-0010M	TetR family transcriptional regulator, putative	RF|YP_445061.1|83815317|NC_007677						309807	1.11673E-6	0.4321	0.843
JCVI_PEP_1122906898194.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898198.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898202.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898204.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898206.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898208.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898230.1	HOT01-0010M	DnaJ-class molecular chaperone	RF|YP_423277.1|83313013|NC_007626	GO:0006457||GO:0005515||GO:0031072	PF00226||PF00226||PF00226			PF00226	342108	1.97138E-28	0.4514	0.94
JCVI_PEP_1122906898250.1	HOT01-0010M	allantoate amidohydrolase||N-carbamoyl-L-amino-acid hydrolase	RF|NP_772889.1|27381360|NC_004463||PRIAM			3.5.1.87	PRIAM	PF07687	224911	2.12928E-44	0.4007	0.933
JCVI_PEP_1122906898256.1	HOT01-0010M	polyamine ABC transporter, ATP-binding protein	RF|YP_262698.1|70732927|NC_004129					PF08402	220664	3.53666E-53	0.9358	0.981
JCVI_PEP_1122906898274.1	HOT01-0010M	extracellular solute-binding protein, family 1	RF|YP_350852.1|77461345|NC_007492						205922	4.55483E-78	0.8868	0.993
JCVI_PEP_1122906898282.1	HOT01-0010M	hypothetical protein	RF|NP_681776.1|22298529|NC_004113						197221	7.47167E-41	0.3938	0.832
JCVI_PEP_1122906898286.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898300.1	HOT01-0010M	hypothetical protein	RF|NP_766889.1|27375360|NC_004463						224911	1.55853E-12	0.4444	0.326
JCVI_PEP_1122906898324.1	HOT01-0010M	hypothetical protein	RF|YP_569391.1|91976732|NC_007958						316057	3.65263E-58	0.502	0.913
JCVI_PEP_1122906898334.1	HOT01-0010M	endonuclease	RF|YP_660156.1|109896901|NC_008228			3.1.30.2	RF|YP_660156.1|109896901|NC_008228		342610	9.11413E-12	0.2357	0.977
JCVI_PEP_1122906898356.1	HOT01-0010M	cytoplasmic membrane protein, ImpL63	RF|YP_001838977.1|183220981|NC_010602						145259	1.18541E-15	0.2278	0.939
JCVI_PEP_1122906898386.1	HOT01-0010M	biotin carboxylation domain protein||Urea carboxylase	RF|YP_001186855.1|146306390|NC_009439||PRIAM			6.3.4.6	PRIAM	PF02785||PF02786	399739	1.4409E-73	0.5159	0.914
JCVI_PEP_1122906898390.1	HOT01-0010M	ABC transporter, ATP binding domain, possibly Mn transporter||Phosphonate-transporting ATPase	RF|YP_001090852.1|126695966|NC_009091||PRIAM	GO:0006810||GO:0005524||GO:0042626||GO:0009898||GO:0043190	PF00005||PF00005||PF00005||PF00005||PF00005	3.6.3.28	PRIAM	PF00005	167546	4.05089E-101	0.9741	1
JCVI_PEP_1122906898400.1	HOT01-0010M	succinate-CoA ligase, alpha subunit||Succinate--CoA ligase (ADP-forming)	TIGR01019||PRIAM	GO:0006099||GO:0004775||GO:0004774||GO:0004776	TIGR01019||TIGR01019||TIGR01019||TIGR01019	6.2.1.5	PRIAM	TIGR01019||PF00549||PF02629	777	2.29352E-89	0.6324	0.992
JCVI_PEP_1122906898410.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898418.1	HOT01-0010M	terminase large subunit	RF|YP_001671939.1|167600439|NC_010325						484895	7.15654E-42	0.474	0.905
JCVI_PEP_1122906898430.1	HOT01-0010M	protein	GB|AAI34813.1|134024833|BC134812						8355	1.31733E-7	0.276	0.808
JCVI_PEP_1122906898446.1	HOT01-0010M	hypothetical protein	CAMERA
JCVI_PEP_1122906898456.1	HOT01-0010M	2-oxo-acid dehydrogenase E1 component homodimeric type||Pyruvate dehydrogenase (acetyl-transferring)	RF|YP_343285.1|77164760|NC_007484||PRIAM			1.2.4.1	PRIAM		323261	2.4453E-46	0.6466	0.917
